Census year,Occupation,Total Weight,multirace,aian,white,hispanic,asian,black
2014,administrator,663743.0,0.01760319882846222,0.005588006201195342,0.6773088379086484,0.10028429678354424,0.07717143532963813,0.12204422494851169
1920,conductor,143012.32999999996,0.0,0.0,0.9966584000134813,0.0013965928672024298,0.0006426718591327057,0.0013023352601835105
2010,scientist,744586.0,0.018109392333457788,0.002970778392287795,0.6962110488244474,0.04721147053530418,0.18734034752197865,0.04815696239252417
1870,professor,2348.8799999999997,0.0,0.0,0.9599979564728721,0.0,0.0,0.04000204352712783
2001,setter,120820.0,0.0012415163052474755,0.002234729349445456,0.894115212713127,0.062464823704684654,0.005123323952987916,0.034820393974507535
2014,bailiff,17882.0,0.03450397047310144,0.012135107929761772,0.7043395593334079,0.05597807851470753,0.016105581031204564,0.1769377027178168
1970,millwright,186000.0,0.0005376344086021505,0.0016129032258064516,0.964516129032258,0.007526881720430108,0.0005376344086021505,0.025268817204301075
1910,baker,95476.0,0.0,0.0010473836356780762,0.9590682475177008,0.00838954292178139,0.0073316854497465335,0.024163140475093218
2011,author,246290.0,0.013045596654350563,0.0046083884851191685,0.8548093710666288,0.04032644443542166,0.030845750944009095,0.05636444841447075
2007,professor,1520796.0,0.014196512878781901,0.0018930875673002822,0.7566511221754924,0.05340229721803582,0.11615890625698647,0.057698073903403216
1880,chemist,1915.0999999999979,0.0,0.0,0.9921309592188398,0.007869040781160262,0.0,0.0
2010,baker,237010.0,0.011126112822243787,0.0031559849795367283,0.520467490823172,0.2992574152989325,0.05421712164043711,0.11177587443567782
2002,doorkeeper,1747424.0,0.01944920065193107,0.004848851795557346,0.5722314675774168,0.11714443661069093,0.022041588074788947,0.26428445528961486
1980,chemist,112360.0,0.001245995016019936,0.001067995728017088,0.8527945888216447,0.022427910288358846,0.07511569953720185,0.04734781060875756
1900,constable,8481.32,0.0,0.0,0.9723168091759301,0.0092072932043597,0.0,0.018475897619710142
1930,stereotyper,7745.729999999998,0.0,0.0,0.9948010064900273,0.0025536650515832603,0.0,0.0026453284583893323
2005,surgeon,860598.0,0.014356296435734222,0.0025610099024166917,0.7069316916841545,0.05249140713782742,0.17648890655102614,0.047170688288841016
2000,newsperson,822226.0,0.016286276522513275,0.005697946793217437,0.8136813965989886,0.0700184620773364,0.0279290608664771,0.06638685714146719
2015,bailiff,16286.0,0.002333292398378976,0.02535920422448729,0.623725899545622,0.1083752916615498,0.04592901878914405,0.19427729338081787
1900,librarian,224650.23000000167,0.0,0.0,0.9950218613174802,0.0026993963015305863,0.0007010898675687927,0.0015776525134205174
1940,chemist,57748.0,0.0,0.0,0.9861467063794417,0.003463323405139572,0.003463323405139572,0.006926646810279144
1850,gardener,8252.769999999999,0.0,0.0,0.9406441715932953,0.0,0.0,0.05935582840670466
1900,cabinetmaker,40297.0900000001,0.0,0.0,0.9906469673120317,0.0,0.0004836577529543684,0.008869374935013895
1940,teacher,1070161.0,0.0,0.0007849286228894531,0.9273137406427631,0.0058028651763613135,0.0006335495313322014,0.06546491602665393
1980,weaver,93480.0,0.0002139495079161318,0.01989730423620026,0.7383397518185708,0.03936670945656825,0.007060333761232349,0.1951219512195122
2012,carpenter,1558826.0,0.012588319671342408,0.010577190783320268,0.660472047553736,0.24830802154955076,0.014519901515627787,0.05353451892642283
1990,soldier,1727938.0,0.0010544359809206117,0.007775741953704358,0.7167120579557832,0.06913268878860238,0.022786697207885932,0.18253837811310358
2014,scientist,765077.0,0.02301859812803156,0.004149909094117324,0.6796649226156322,0.052260099310265505,0.192300905660476,0.04860556519147746
1930,optometrist,7007.970000000003,0.0,0.0,0.9914682853950574,0.005672113322402919,0.0,0.0028596012825397358
2013,dancer,29269.0,0.06761419932351635,0.013427175509925176,0.5953739451296594,0.15955447743346202,0.04653387543134374,0.11749632717209334
1910,plasterer,50040.0,0.0,0.0,0.8757993605115907,0.003996802557953637,0.0,0.12020383693045564
2013,administrator,636513.0,0.019192066776326643,0.004832580010149046,0.6799688301731465,0.10679436240893744,0.07365128441995686,0.1155608762114835
2011,administrator,595898.0,0.016704201054542893,0.007487858660374762,0.7060335829286221,0.09884241934022266,0.06490372513416726,0.10602821288207043
1860,welder,200.47,0.0,0.0,1.0,0.0,0.0,0.0
1980,cashier,2706960.0,0.0009530986789609008,0.0052235718296539295,0.8161480036646275,0.06019298401158495,0.01829358394656737,0.09918875786860537
2006,dietitian,105086.0,0.007003787374150696,0.007812648687741468,0.6993414917305826,0.07336847915041014,0.04677121595645471,0.1657023771006604
2013,pharmacist,312660.0,0.01757180323674279,0.0010266743427365188,0.7024147636410158,0.03738885690526451,0.17750911533294952,0.06408878654129085
2012,fireperson,412585.0,0.018844601718433777,0.014930256795569398,0.7865991250287819,0.09110122762582255,0.009312020553340523,0.07921276827805179
2012,artist,250017.0,0.019798653691548974,0.011567213429486795,0.7948619493874417,0.09047384777835107,0.04745677293944012,0.035841562773731385
1920,housekeeper,2043550.420000002,0.0,0.001154045418659158,0.6346285500506508,0.011311103349238611,0.006708378646219057,0.34619792253523235
1880,unemployed,7253.489999999997,0.0,0.003010964377148105,0.8770067925922557,0.007280633184853088,0.0,0.11270160984574323
2013,athlete,436068.0,0.03729234889971289,0.00448783217296385,0.7540085491253657,0.09761321628736802,0.035216984507003495,0.07138106900758598
2002,judge,999979.0,0.011675245180148784,0.0037030777646330573,0.8638351405379513,0.04631697265642579,0.036554767650120654,0.03791479621072043
2002,nutritionist,92950.0,0.03362022592791824,0.005766541151156536,0.6645615922539,0.06659494351802044,0.09200645508337817,0.13745024206562667
1960,broker,702940.0,0.0003698750960252653,0.00014225965231740975,0.966113750817993,0.010697925854269211,0.0028167411158847126,0.0198594474635104
2000,engineer,2902107.0,0.013963992368303443,0.0032586668927093317,0.8139910072233726,0.04073798795151247,0.07771388167286733,0.05033446389123489
1880,bookbinder,9292.000000000033,0.0,0.0,0.996773568661214,0.0,0.000539173482565646,0.002687257856220395
1900,draftsperson,11411.210000000015,0.0,0.0,0.9877059487994699,0.006966833490926895,0.0,0.005327217709603094
2010,secretary,5078240.0,0.014718485144459498,0.005539320709537163,0.7570583509247298,0.10041923973660166,0.03125157534893979,0.09101302813573206
2010,professor,1634161.0,0.0208798276302029,0.0038184732104119485,0.7452594940155836,0.0555642926247781,0.1108483191068689,0.06362959341215461
2007,sailor,38286.0,0.0189364258475683,0.006425325184140417,0.8098521652823486,0.07242856396594055,0.031264692054536906,0.061092827665465185
2012,clerk,746843.0,0.015961855436818717,0.0032992208536466163,0.5739238367367706,0.22233320791652328,0.037492485033668387,0.14698939402257236
2015,nutritionist,110026.0,0.01764128478723211,0.0007543671495828259,0.6767036882191482,0.08128987693817825,0.06755675931143548,0.15605402359442314
1900,fireperson,80901.18999999989,0.0,0.0,0.9009881066026346,0.005018467589908141,0.004406610088182887,0.08958681571927445
2011,physicist,13952.0,0.0195670871559633,0.0,0.7179615825688074,0.06027809633027523,0.1627006880733945,0.039492545871559634
1980,official,9982260.0,0.0007673612989443272,0.0038287922775002855,0.9055244002861076,0.03282022307573636,0.015914231847297105,0.041144991214414374
1970,doorkeeper,855800.0,0.00046739892498247256,0.002804393549894835,0.8761392848796448,0.023486795980369245,0.003972890862351017,0.09312923580275766
2009,weaver,16259.0,0.0,0.019988929208438404,0.6421674149701704,0.08739774893904914,0.027738483301556063,0.22270742358078602
2015,broker,2669056.0,0.015591654877230002,0.0030212929215422983,0.7413643625311721,0.10439945808555534,0.03911645165931325,0.09650677992518704
2011,laborer,8233730.0,0.014450801762991985,0.008616386497978438,0.5359833271190578,0.29684371481697847,0.019720466908679297,0.124385302894314
2003,typesetter,70462.0,0.0010927876018279356,0.006244500581873918,0.8075558457040675,0.09224830405041015,0.04315801424881496,0.04970054781300559
2007,toolmaker,98094.0,0.00619813648133423,0.0002650518890044243,0.8835504719962485,0.0633881786857504,0.014904071604787244,0.0316940893428752
2009,paperhanger,10025.0,0.0029925187032418953,0.0024937655860349127,0.8278304239401496,0.1170074812967581,0.03182044887780549,0.017855361596009974
1960,dietitian,42020.0,0.00047596382674916705,0.0009519276534983341,0.8443598286530224,0.017134697762970014,0.01285102332222751,0.1242265587815326
1950,doctor,199785.0,0.0,0.0,0.9642515704382211,0.014725830267537604,0.0007858447831418775,0.020236754511099433
2010,sales,8603790.0,0.01849289673504351,0.00370267056727326,0.7322642695835208,0.11421222507755303,0.0426283068275725,0.08869963120903694
2006,photographer,224587.0,0.015165615106840556,0.0036422410914255946,0.8166857387115015,0.0858820857841282,0.03811440555330451,0.04050991375279958
1870,toolmaker,999.99,0.0,0.0,1.0,0.0,0.0,0.0
1920,shoemaker,69264.04,0.0,0.0014733474974893178,0.9273114880391037,0.012645378467672401,0.004410080613259059,0.05415970538247552
2015,dietitian,110026.0,0.01764128478723211,0.0007543671495828259,0.6767036882191482,0.08128987693817825,0.06755675931143548,0.15605402359442314
1850,bankteller,404.28,0.0,0.0,1.0,0.0,0.0,0.0
2006,lawyer,1083150.0,0.010791672436873933,0.003129760420994322,0.870253427503116,0.0440733047131053,0.033100678576374463,0.03865115634953607
1900,technician,1254.1700000000003,0.0,0.0,0.9547828444309783,0.045217155569021734,0.0,0.0
2009,clerk,731870.0,0.013550220667604902,0.0033790153989096423,0.5977659966934018,0.2022121415005397,0.037353628376624266,0.14573899736291965
2008,jeweler,118075.0,0.018572940927376668,0.026533982638153715,0.692178699978827,0.143578234173195,0.06979462206224857,0.049341520220199026
1970,auctioneer,14500.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,librarian,1917133.0,0.015360958264241447,0.004411796156030907,0.7687348765056988,0.08852750435154995,0.049308524760671275,0.07365633996180755
2014,athlete,452480.0,0.0327373585572843,0.0027183521923620935,0.7525592291371994,0.08916416195190947,0.03483468882602546,0.08798620933521924
1980,physician,460260.0,0.0016512406031373571,0.001347064702559423,0.8267935514709077,0.043366792682396904,0.09655412158345283,0.030287228957545737
1960,dancer,33280.0,0.009014423076923076,0.003605769230769231,0.9248798076923077,0.037259615384615384,0.006610576923076923,0.018629807692307692
2006,carpenter,2115159.0,0.01406608202976703,0.008981357902644671,0.677990165278355,0.2340263781588051,0.01257446839693848,0.05236154823348978
1990,photographer,169826.0,0.00014132111690789395,0.0049403507119051265,0.8607869230859821,0.05332516811324532,0.023688952221685725,0.05711728475027381
2011,attendant,10054186.0,0.021399942272800603,0.007838028856836347,0.5705263459418793,0.15253288530767184,0.05008789373898593,0.19761490388182593
2003,proprietor,20650843.0,0.010935146812166457,0.005014081023229899,0.7952704400493481,0.07803037386899896,0.041847347345578094,0.06890261090067848
1990,attendant,5616112.0,0.0008765850823487851,0.009881925431686547,0.6988429005689345,0.07947775970279795,0.02386241584925657,0.18705841336497564
1960,secretary,3949000.0,0.000546973917447455,0.0006178779437832363,0.9582273993416055,0.01681944796150924,0.005479868321093948,0.018308432514560647
1930,sheriff,16001.389999999994,0.0,0.0,0.9708681558289624,0.013903792108060618,0.0038002948493849613,0.011427757213592075
1970,physicist,47700.0,0.0020964360587002098,0.0020964360587002098,0.9266247379454927,0.027253668763102725,0.029350104821802937,0.012578616352201259
1980,postmaster,41940.0,0.0,0.005722460658082976,0.9537434430138293,0.015736766809728183,0.005722460658082976,0.019074868860276584
2008,proprietor,21644088.0,0.013014824186632397,0.004437239397659074,0.7677250711603094,0.09552751772216043,0.04670277629623387,0.07259257123700477
2013,artist,258063.0,0.023680264121551713,0.006215536516277033,0.7941549156601295,0.08301848773361543,0.05407206767339758,0.03885872829502873
2000,author,196806.0,0.01968435921669055,0.004994766419722976,0.8843785250449682,0.02734164608802577,0.02468928792821357,0.038911415302378995
1910,inspector,72734.0,0.0,0.0027497456485275113,0.9806830368190942,0.0027497456485275113,0.0,0.013817471883850744
2007,lumberjack,54996.0,0.0218743181322278,0.01123718088588261,0.6671212451814678,0.2035057095061459,0.008546076078260237,0.08771547021601571
1960,osteopath,4540.0,0.0,0.0,0.9823788546255506,0.004405286343612335,0.004405286343612335,0.00881057268722467
2003,engineer,2944790.0,0.009981356904906633,0.00436126175380927,0.7925936993809406,0.047934487688426,0.09333093361496066,0.05179826065695686
1990,economist,168195.0,8.323671928416421e-05,0.0011831505098249056,0.8940693837510033,0.028954487350991407,0.031195933291714974,0.044513808377181247
1990,broker,2141271.0,0.00047868765793773884,0.0031135713321667367,0.878009836214099,0.038373470709685976,0.022601996664597803,0.057422437421512734
2009,shoemaker,252107.0,0.022613414145581042,0.009337305191843146,0.5516665542805237,0.3517633385824273,0.006279079914480756,0.05834030788514401
2000,instructor,1345001.0,0.017027496633831497,0.004049811115382071,0.7958469919353219,0.04534643468666566,0.08168469763219507,0.05604456799660372
1980,laborer,7367540.0,0.0007275155615035683,0.009655868851746987,0.7294157887164509,0.10308732629887317,0.009943617543983473,0.147169883027442
1920,dentist,57529.44000000001,0.0,0.0,0.9803905617715034,0.007314342013410872,0.003605284529103707,0.008689811685981992
2011,police,1078361.0,0.015283379128139835,0.007901806537884809,0.7038913684749356,0.12273533631130948,0.018821155438670353,0.13136695410905996
2005,veterinarian,71253.0,0.007003213899765624,0.002091140022174505,0.924620717724166,0.01612563681529199,0.035268690441104235,0.014890601097497649
1920,blacksmith,201502.98999999987,0.0,0.0005311583713968714,0.9517090044172545,0.006463080274888232,0.0005044093886646549,0.04079234754779571
1990,janitor,4429209.0,0.001174024526727007,0.011025896497546176,0.5897538364073586,0.14735136680161176,0.02465519238310949,0.22603968338364705
1950,huckster,24983.0,0.0,0.0,0.8989713004843294,0.021414561902093423,0.0,0.07961413761357723
1960,pilot,29000.0,0.000689655172413793,0.001379310344827586,0.9772413793103448,0.016551724137931035,0.001379310344827586,0.002758620689655172
2015,shoemaker,203043.0,0.010859768620440005,0.004949690459656329,0.5070108302182297,0.40420502061139757,0.020675423432474895,0.052299266657801546
2003,technician,2672442.0,0.01296080513627611,0.00577449388985804,0.7293168570169156,0.08030445562522966,0.06787874161534656,0.10376464671637402
1870,secretary,417.03000000000003,0.0,0.0,1.0,0.0,0.0,0.0
1920,draftsperson,53407.619999999995,0.0,0.0,0.9960702236871818,0.003929776312818284,0.0,0.0
1970,baker,287900.0,0.0,0.0013893713094824591,0.8193817297672803,0.05765890934352206,0.008336227856894755,0.11323376172282042
1940,waitstaff,611547.0,0.00016351972947295957,0.0004905591884188787,0.8846499124351849,0.01727585941881818,0.008872580521202785,0.08854756870690234
2004,setter,114266.0,0.0009889205888015682,0.0036056219697897887,0.8272101937584233,0.07978751334605219,0.016277807921866522,0.0721299424150666
2002,clerk,697007.0,0.01316342590533524,0.005766082693574096,0.6134830783621972,0.18259357510039353,0.03526219966227025,0.14973163827622965
2001,plasterer,48896.0,0.04059636780104712,0.004458442408376963,0.4508344240837696,0.3904000327225131,0.005460569371727749,0.10825016361256544
1960,millwright,74780.0,0.0,0.0005349023803155924,0.9727199786039048,0.008825889275207275,0.0002674511901577962,0.01765177855041455
2006,entertainer,279818.0,0.022979222208721384,0.0038346353701334437,0.6964133829846543,0.15253128819446926,0.051676446833298785,0.07256502440872281
1850,jeweler,11605.049999999997,0.0,0.0,0.9633676718325211,0.03663232816747882,0.0,0.0
2012,architect,402191.0,0.014276798834384659,0.0017106300240433028,0.7820438547854129,0.08045928427040884,0.08450462591156938,0.03700480617418092
1870,veterinarian,1006.6399999999999,0.0,0.0,1.0,0.0,0.0,0.0
1950,cook,489681.0,0.0004696935351790247,0.0013784484184601812,0.7165481201026791,0.02785691092772642,0.022343117253885693,0.2314037097620696
2005,optometrist,36417.0,0.01680533816624104,0.0012906060356426944,0.8284317763681797,0.023917401213718867,0.10843836669687235,0.02111651151934536
2015,author,300755.0,0.02351748100613456,0.0023707004039833085,0.8365912453658293,0.05462585825672059,0.0455221027081844,0.037372612259147814
1870,weaver,21297.02,0.0,0.0,0.9952336054527817,0.0,0.0,0.004766394547218344
2000,doctor,787375.0,0.0168547388474361,0.001642165423083029,0.7327270995396095,0.0533214795999365,0.14900142879822195,0.04645308779171297
1850,compositor,16125.669999999993,0.0,0.0,1.0,0.0,0.0,0.0
2000,driver,4901483.0,0.017420033895863763,0.007478348899710557,0.6930559587781902,0.12254984868865199,0.017302518441867493,0.142193291295716
2015,clerk,777299.0,0.018564284786163367,0.005090705121195319,0.5513412470619414,0.22922324613822995,0.045022571751668274,0.15075794514080168
1960,athlete,108640.0,0.0005522827687776141,0.0011045655375552283,0.93980117820324,0.013070692194403535,0.0031296023564064803,0.042341678939617086
1960,newsperson,450360.0,0.0008881783462119194,0.0006217248423483436,0.9507505107025491,0.015365485389466204,0.004352073896438405,0.028022026822986056
2003,entertainer,253684.0,0.01959130256539632,0.006117847400703237,0.7076165623373961,0.13307894861323535,0.08362372084956086,0.049971618233708076
1920,guard,130369.54000000008,0.0,0.0007476439665277636,0.9538373764301079,0.003898303238624603,0.0038775161744069946,0.03763916019033279
2002,sales,8508011.0,0.01455604606058925,0.0037335400718217218,0.7709565725761286,0.09075634716504245,0.037073529876724416,0.08292396424969362
1910,musician,146911.0,0.0,0.0,0.9474920189774761,0.006132964856273526,0.0,0.04637501616625032
1860,jeweler,17120.06,0.0,0.0,0.9769848937445312,0.023015106255468726,0.0,0.0
1940,conductor,64742.0,0.0,0.0,0.9984554076179296,0.0015445923820703717,0.0,0.0
1900,administrator,39762.610000000015,0.0,0.0,0.9851672211658138,0.007343330832659121,0.0,0.00748944800152706
1920,mason,125630.3299999997,0.0,0.0,0.9227805100886066,0.005852965601539069,0.004045201505082421,0.06732132280477193
2005,chemist,114070.0,0.014157973174366617,0.006180415534321031,0.7306741474533182,0.03966862452879811,0.15315157359516088,0.05616726571403524
1910,osteopath,2209.0,0.0,0.0,1.0,0.0,0.0,0.0
1950,dancer,15477.0,0.0,0.0042643923240938165,0.9012082444918266,0.046908315565031986,0.0,0.047619047619047616
2010,tradesperson,6188207.0,0.01414222245635933,0.007509768176791759,0.6816048655127406,0.1968348828667173,0.024707803084156685,0.07520045790323433
1930,administrator,101644.03999999994,0.0,0.000976938736398121,0.9812932465100758,0.006560542064246959,0.0006030850406969266,0.010566187648582255
2004,musician,1436384.0,0.01648166507006483,0.004294812529240092,0.7320437988727249,0.0777417459398044,0.04951600686167487,0.11992197072649097
2008,draftsperson,254327.0,0.01351409799195524,0.004010584798310836,0.8007250508204005,0.0875919583842848,0.05131582568897522,0.042842482316073405
1970,gardener,1121100.0,0.0001783962180001784,0.0041923111230041925,0.7643385960217643,0.0561948086700562,0.02006957452502007,0.15502631344215503
1950,secretary,1680722.0,0.0,0.0005991472712322442,0.9713718271076359,0.0112392174315562,0.0015874130284484881,0.015202395161127182
2009,nutritionist,105358.0,0.007991799388750736,0.0037301391446306876,0.6733992672601986,0.09105146263216841,0.05076026500123389,0.1730670665730177
2007,conductor,66591.0,0.011052544638164316,0.0019071646318571578,0.7884098451742728,0.042963763871994715,0.016819089666771786,0.13884759201693922
1860,pharmacist,9610.910000000002,0.0,0.0,1.0,0.0,0.0,0.0
1970,professor,1112900.0,0.002605804654506245,0.0017072513253661606,0.9236229670230928,0.01895947524485578,0.020307305238565908,0.03279719651361308
2009,surveyor,141011.0,0.013211735254696442,0.01119061633489586,0.8500826176681252,0.07289502237414103,0.021849359269844198,0.030770649098297295
1900,operator,188209.08999999924,0.0,0.00010222673091931998,0.9653536925341915,0.0033185432223279045,0.0005265420495896367,0.03069899546297165
2013,draftsperson,189637.0,0.016721420397918126,0.00492519919635936,0.7754552117993851,0.10084002594430412,0.06322078497339655,0.03883735768863671
1980,sheriff,70380.0,0.0005683432793407218,0.005399261153736857,0.8587666950838306,0.04205740267121341,0.005683432793407218,0.08752486501847116
2009,guard,2003089.0,0.019986131420021775,0.010783844352397721,0.556802518510161,0.13171656376726146,0.027665770217898455,0.25304517173225954
2003,tradesperson,6421117.0,0.009665452288129931,0.007430794361790947,0.7142061108682493,0.16699524397390672,0.02389521947661131,0.07780717903131185
1960,manager,5187300.0,0.0004626684402290209,0.0003470013301717657,0.9635263046286122,0.013610163283403698,0.005447920883696721,0.016605941433886606
1850,lawyer,24246.720000000023,0.0,0.0,0.9960444134299402,0.003955586570059781,0.0,0.0
1950,millwright,60841.0,0.0,0.0,0.9815749248039973,0.00078894166762545,0.00042734340329711874,0.01720879012508013
2012,bailiff,16478.0,0.029190435732491807,0.016992353440951572,0.7115548003398471,0.10359266901322976,0.028644252943318363,0.11002548853016143
1970,sales,13253400.0,0.0004074426184978949,0.0013807777626873104,0.9351638070231035,0.024295652436355952,0.005824920397784719,0.032927399761570615
2001,surveyor,122374.0,0.016506774314805434,0.008089953748345237,0.8672430418226094,0.0626440256917319,0.004657852158138166,0.04085835226436988
1920,operator,539402.0300000006,0.0,0.00016603571180479225,0.9642451289996073,0.00459549623867748,0.0011576893768827665,0.029835649673027705
2003,scientist,708196.0,0.013541448977401737,0.00449169438968873,0.7361620229428012,0.04114256505261255,0.16798598128201797,0.036676287355477864
2007,manager,21838017.0,0.012005394079508227,0.004536584068049769,0.7732036292489377,0.09085600583606103,0.04775809085596004,0.07164029591148317
2008,electrician,1021026.0,0.015935931112430045,0.007011574631791943,0.7483972004630636,0.1430296584024305,0.018304137211001482,0.0673214981792824
2002,driver,4941211.0,0.014601683676329547,0.007485614356480628,0.6792108250386393,0.13110288145962598,0.01955593476983679,0.14804306069908774
1930,teacher,1068350.0899999565,0.0,0.0008807974172586424,0.9404758603053026,0.00530463754629368,0.0021149621469120595,0.051223742584233074
1920,laborer,9248929.130000044,0.0,0.0019235448504296099,0.7318042115866021,0.027833049251616296,0.010131615096503567,0.2283075792148485
2007,machinist,463457.0,0.01185007454844786,0.0036831895947196827,0.7873373365813873,0.09244439074175166,0.044286740733228754,0.06039826780046477
1880,mechanic,1426427.1700000046,0.0,0.0007577884260294876,0.9556568878311539,0.0038041129011865235,0.005925476026932369,0.03385573481469772
1920,physician,135427.54000000012,0.0,0.0007482229980696681,0.9660300260936588,0.009847110860907603,0.0030222804017557992,0.020352359645608255
1850,mechanic,196951.66999999995,0.0,0.0,0.984989667769763,0.001565663291913189,0.0,0.013444668938323806
1920,plumber,216152.55000000037,0.0,0.0,0.9798125444275351,0.0029991781267442777,0.0004694369786523445,0.01671884046706825
1970,peddler,416300.0,0.00024021138601969732,0.001441268316118184,0.9543598366562575,0.02257987028585155,0.00360317079029546,0.017775642565457602
2009,clergy,649764.0,0.011676547177128927,0.0031011259472670076,0.7985437789720575,0.058090322024612014,0.04506405402576936,0.08352417185316514
2014,economist,370410.0,0.020255932615210172,0.0024297400178180935,0.7689155260387138,0.06718501120380119,0.08615858103182959,0.05505520909262709
1880,gardener,40077.40000000046,0.0,0.0007552885167201377,0.8560228457933917,0.0037212992858817757,0.041909904335111055,0.09759066206889543
1850,boilermaker,1954.7800000000002,0.0,0.0,1.0,0.0,0.0,0.0
2007,engineer,3058557.0,0.0113468540883822,0.0031923550877096616,0.7810810784301224,0.053467370397216725,0.09567387496783614,0.05523846702873283
1970,surveyor,150700.0,0.0006635700066357001,0.0053085600530856005,0.9435965494359655,0.023224950232249502,0.0053085600530856005,0.021897810218978103
2008,psychologist,199888.0,0.010771031777795566,0.0018660449851917074,0.8528175778435925,0.0508734891539262,0.02809573361082206,0.05557612262867206
2010,physicist,15673.0,0.033816116888917246,0.005550947489312831,0.7653289095897403,0.029860269252855228,0.14234671090410259,0.02309704587507178
2004,photographer,219561.0,0.012388356766456702,0.003005998333037288,0.8144934665081686,0.07494044935120536,0.040421568493493834,0.05475016054763824
1910,porter,118420.0,0.0,0.0008444519506840061,0.3252322242864381,0.008478297584867421,0.025401114676574903,0.6400439115014356
2012,nurse,4971631.0,0.015588445723345116,0.004854945992572659,0.724924677635971,0.06728636940271714,0.0679207688583485,0.11942479238704562
1880,professor,3717.11,0.0,0.0,0.9880014312194151,0.0053132675653935445,0.0,0.006685301215191372
2004,lawyer,1104314.0,0.012110685909985746,0.0022330605244522844,0.8815554271701708,0.03981929052787522,0.025859492861631746,0.0384220430058842
1930,machinist,646361.7600000014,0.0,0.00033979423535204117,0.9783302310458466,0.0069713437255322615,0.0027842767183504104,0.011574354274918708
2007,conservationist,49840.0,0.017536115569823436,0.019642857142857142,0.8821829855537721,0.04648876404494382,0.008988764044943821,0.02516051364365971
1930,painter,97611.18999999975,0.0,0.0,0.9548707479132259,0.018411208796860323,0.0010333856190053645,0.025684657670908502
1850,chemist,511.22,0.0,0.0,1.0,0.0,0.0,0.0
2012,farmer,868410.0,0.006770995267212492,0.004614179938047696,0.865714351515989,0.09982727052889764,0.008732050529127946,0.014341152220725234
1980,photographer,113340.0,0.0014116816657843657,0.0037056643726839597,0.8893594494441504,0.0367037233103935,0.01694017998941239,0.05187930121757544
1940,compositor,181787.0,0.0,0.0,0.9741895735118573,0.014940562306435553,0.001034177361417483,0.00983568682028968
1870,mechanic,829533.65,0.0,0.0004583177548011463,0.9618672250366215,0.001586722853256164,0.005917228312558507,0.030170506042762696
2003,inspector,321151.0,0.011935195593350168,0.0025470884412628326,0.7469196733000987,0.10570417031240756,0.03249250352637856,0.10040136882650218
2015,entertainer,343582.0,0.024628764021398093,0.0036643363156393526,0.6176138447299334,0.19221903359314516,0.08200371381504269,0.07987030752484123
2001,broker,2189897.0,0.01398604591905464,0.0033120279172947405,0.8047524609604927,0.06418155739744838,0.030127900992603762,0.08364000681310582
1910,bankteller,9028.0,0.0,0.0,0.9889233495790872,0.011076650420912717,0.0,0.0
2001,sheriff,8405.0,0.0,0.03759666864961333,0.805116002379536,0.0,0.12849494348602022,0.028792385484830457
2009,smith,173890.0,0.014376904939904537,0.008792915061245615,0.769727988958537,0.14942204842141585,0.00985680602679855,0.047823336592098455
2005,conductor,63593.0,0.00627427547057066,0.006431525482364411,0.7757300331797525,0.07079395530954664,0.0019027251427043857,0.13886748541506141
2010,sailor,38349.0,0.021956243969855797,0.003311690004954497,0.6953766721426895,0.07729015098177267,0.04320842785991812,0.1588568150408094
1860,official,390303.2000000004,0.0,0.0,0.9897422055468672,0.0050700583546330075,0.0021110254796783603,0.0030767106188214666
2002,designer,830993.0,0.012915872937557837,0.0024717416392195843,0.7933857445249238,0.07890559848277903,0.07090914123223661,0.04141190118328313
2003,statistician,54880.0,0.0,0.003972303206997084,0.7770225947521866,0.015433673469387755,0.14646501457725947,0.057106413994169096
1980,jeweler,93480.0,0.002139495079161318,0.018399657680787333,0.8044501497646556,0.10312366281557553,0.025459991442019683,0.0464270432178006
1920,lumberjack,40120.23999999999,0.0,0.0,0.9249964606393183,0.002752974558477218,0.0,0.0722505648022046
1970,driver,4235400.0,0.0004485998961137083,0.003187420314492138,0.8203003258251877,0.035179676063653964,0.003919346460782925,0.13696463143976956
1860,smith,18315.930000000004,0.0,0.0,0.9944873124105628,0.0055126875894371714,0.0,0.0
2012,veterinarian,81833.0,0.008932826610291692,0.0006476604792687547,0.9286840272261802,0.02828932093409749,0.028167120843669423,0.005279043906492491
2010,bookbinder,39438.0,0.009280389472082764,0.0017242253663978903,0.6802069070439678,0.16577919772807953,0.028170799736294945,0.11483848065317714
2001,welder,715621.0,0.01809896579334592,0.007875677209025447,0.699556049920279,0.17450577889693009,0.01942648413056632,0.08053704404985321
2003,accountant,2227840.0,0.00946207986210859,0.0031730285837403044,0.7548221595805803,0.063137837546682,0.08643798477449009,0.08296690965239874
2012,pharmacist,313064.0,0.01287276722970383,0.0026192727365650474,0.6987197505941277,0.044080443615362994,0.17546891370454604,0.06623885211969438
1880,peddler,53734.270000000186,0.0,0.00028715380333630563,0.9212403927698286,0.006751743347401924,0.020117143119279292,0.05160356696015393
1930,weaver,163550.7100000017,0.0,0.03025801600005248,0.9639670778561588,0.001982320957212577,0.0003650244013003635,0.0034275607852756744
1940,machinist,502549.0,0.0,0.00019898557155620646,0.9834603192922481,0.00626406579258938,0.0005372610432017574,0.009539368300404538
